thread_id,text,tag
30116622,"A $2024$-[i]table [/i]is a table with two rows and $2024$ columns containg all the numbers $1,2,\dots,4048$. Such a table is [i]evenly coloured[/i] if exactly half of the numbers in each row, and one number in each column, is coloured red. The [i]red sum[/i] in an evenly coloured $2024$-table is the sum of all the red numbers in the table.
Let $N$ be the largest number such that every $2024$-table has an even colouring with red sum $\ge N$. Determine $N$, and find the number of $2024$-tables such that every even colouring of the table has red sum $\le N$.",['combinatorics']
30116643,"The triangle $ABC$ with $AB &lt; AC$ has an altitude $AD$. The points $E$ and $A$ lie on opposite sides of $BC$, with $E$ on the circumcircle of $ABC$. Furthermore, $AD = DE$ and $\angle ADO=\angle CDE$, where $O$ is the circumcentre of $ABC$. Determine $\angle BAC$.",['geometry']
30116666,"The pentagons $P_1P_2P_3P_4P_5$ and$I_1I_2I_3I_4I_5$ are cyclic, where $I_i$ is the incentre of the triangle $P_{i-1}P_iP_{i+1}$ (reckoned cyclically, that is $P_0=P_5$ and $P_6=P_1$).
Show that the lines $P_1I_1, P_2I_2, P_3I_3, P_4I_4$ and $P_5I_5$ meet in a single point.",['geometry']
30125862,"p1. Find the largest $4$ digit integer that is divisible by $2$ and $5$, but not $3$.
p2. The diagram below shows the eight vertices of a regular octagon of side length $2$. These vertices are connected to form a path consisting of four crossing line segments and four arcs of degree measure $270^o$. Compute the area of the shaded region.
https://cdn.artofproblemsolving.com/attachments/0/0/eec34d8d2439b48bb5cca583462c289287f7d0.png
p3. Consider the numbers formed by writing full copies of $2023$ next to each other, like so: $$2023202320232023...$$How many copies of $2023$ are next to each other in the smallest multiple of $11$ that can be written in this way?
p4. A positive integer $n$ with base-$10$ representation $n = a_1a_2 ...a_k$ is called [i]powerful [/i] if the digits $a_i$ are nonzero for all $1 \le i \le k$ and
$$n = a^{a_1}_1 + a^{a_2}_2 +...+ a^{a_k}_k .$$What is the unique four-digit positive integer that is [i]powerful[/i]?
p5. Six $(6)$ chess players, whose names are Alice, Bob, Crystal, Daniel, Esmeralda, and Felix, are sitting in a circle to discuss future content pieces for a show. However, due to fights they’ve had, Bob can’t sit beside Alice or Crystal, and Esmeralda can’t sit beside Felix. Determine the amount of arrangements the chess players can sit in. Two arrangements are the same if they only differ by a rotation.
p6. Given that the infinite sum $\frac{1}{1^4} +\frac{1}{2^4} +\frac{1}{3^4} +...$ is equal to $\frac{\pi^4}{90}$, compute the value of
$$\dfrac{\dfrac{1}{1^4} +\dfrac{1}{2^4} +\dfrac{1}{3^4} +...}{\dfrac{1}{1^4} +\dfrac{1}{3^4} +\dfrac{1}{5^4} +...}$$
p7. Triangle $ABC$ is equilateral. There are $3$ distinct points, $X$, $Y$ , $Z$ inside $\vartriangle ABC$ that each satisfy the property that the distances from the point to the three sides of the triangle are in ratio $1 : 1 : 2$ in some order. Find the ratio of the area of $\vartriangle ABC$ to that of $\vartriangle XY Z$.
p8. For a fixed prime $p$, a finite non-empty set $S = \{s_1,..., s_k\}$ of integers is $p$-[i]admissible [/i] if there exists an integer $n$ for which the product $$(s_1 + n)(s_2 + n) ... (s_k + n)$$is not divisible by $p$. For example, $\{4, 6, 8\}$ is $2$-[i]admissible[/i] since $(4+1)(6+1)(8+1) = 315$ is not divisible by $2$. Find the size of the largest subset of $\{1, 2,... , 360\}$ that is two-,three-, and five-[i]admissible[/i].
p9. Kwu keeps score while repeatedly rolling a fair $6$-sided die. On his first roll he records the number on the top of the die. For each roll, if the number was prime, the following roll is tripled and added to the score, and if the number was composite, the following roll is doubled and added to the score. Once Kwu rolls a $1$, he stops rolling. For example, if the first roll is $1$, he gets a score of $1$, and if he rolls the sequence $(3, 4, 1)$, he gets a score of $3 + 3 \cdot 4 + 2  \cdot 1 = 17$. What is his expected score?
p10. Let $\{a_1, a_2, a_3, ...\}$ be a geometric sequence with $a_1 = 4$ and $a_{2023} = \frac14$ . Let $f(x) = \frac{1}{7(1+x^2)}$. Find $$f(a_1) + f(a_2) + ... + f(a_{2023}).$$
p11. Let $S$ be the set of quadratics $x^2 + ax + b$, with $a$ and $b$ real, that are factors of $x^{14} - 1$. Let $f(x)$ be the sum of the quadratics in $S$. Find $f(11)$.
p12. Find the largest integer $0 &lt; n &lt; 100$ such that $n^2 + 2n$ divides $4(n- 1)! + n + 4$.
p13. Let $\omega$ be a unit circle with center $O$ and radius $OQ$. Suppose $P$ is a point on the radius $OQ$ distinct from $Q$ such that there exists a unique chord of $\omega$ through $P$ whose midpoint when rotated $120^o$ counterclockwise about $Q$ lies on $\omega$. Find $OP$.
p14. A sequence of real numbers $\{a_i\}$ satisfies
$$n \cdot a_1 + (n - 1) \cdot a_2 + (n - 2)  \cdot a_3 + ... + 2  \cdot a_{n-1} + 1 \cdot a_n = 2023^n$$for each integer $n \ge 1$. Find the value of $a_{2023}$.
p15. In $\vartriangle ABC$, let $\angle ABC = 90^o$ and let $I$ be its incenter. Let line $BI$ intersect $AC$ at point $D$, and let line $CI$ intersect $AB$ at point $E$. If $ID = IE = 1$, find $BI$.
p16. For a positive integer $n$, let $S_n$ be the set of permutations of the first $n$ positive integers. If $p = (a_1, ..., a_n) \in S_n$, then define the bijective function $\sigma_p : \{1,..., n\} \to \{1, ..., n\}$ such that $\sigma_p (i) = a_i$ for all integers $1 \le i \le n$.
For any two permutations $p, q \in S_n$, we say $p$ and $q$ are friends if there exists a third permutation $r \in S_n$ such that for all integers $1 \le i \le n$, $$\sigma_p(\sigma_r (i)) = \sigma_r(\sigma_q(i)).$$Find the number of friends, including itself, that the permutation $(4, 5, 6, 7, 8, 9, 10, 2, 3, 1)$ has in $S_{10}$.
PS. You had better use hide for answers.","['algebra', 'combinatorics', 'geometry', 'number theory']"
30129803,"Let $a,b\in\mathbb{R},~a&gt;1,~b&gt;0.$ Find the least possible value for $\alpha$ such that :$$(a+b)^x\geq a^x+b,~(\forall)x\geq\alpha.$$",['algebra']
30129842,"Let $ABC$ be a triangle inscribed in the circle $\mathcal{C}(O,1)$. Denote by $s(M)=OH_1^2+OH_2^2+OH_3^2,$ $(\forall) M \in\mathcal{C}\setminus \left\{A,B,C\right\},$ where $H_1,H_2,H_3,$ are the orthocenters of the triangles $MAB,~MBC$ and $MCA.$
$a)$ Prove that if $ABC$ is equilateral$,$ then $s(M)=6,(\forall) M \in\mathcal{C}\setminus \left\{A,B,C\right\},$
$b)$ Prove that if there exist three distinct points $M_1,M_2,M_3\in\mathcal{C}\setminus \left\{A,B,C\right\}$ such that $s(M_1)=$$s(M_2)$$=s(M_3),$ then $ABC$ is equilateral$.$",['geometry']
30129875,"Let $a,b,c\in\mathbb{C}\setminus\left\{0\right\}$ such that $|a|=|b|=|c|$ and $A=a+b+c$ respectively $B=abc$ are both real numbers. Prove that $ C_n=a^n+b^n+c^n$ is also a real number$,$ $(\forall)n\in\mathbb{N}.$",['algebra']
30129904,"Let $n\in\mathbb{N}\setminus\left\{0\right\}$ be a positive integer. Find all the functions $f:\mathbb{R}\rightarrow \mathbb{R}$ satisfying that : $$f(x+y^{2n})=f(f(x))+y^{2n-1}f(y),(\forall)x,y\in\mathbb{R},$$and $f(x)=0$ has an unique solution.",['algebra']
30131243,"Let $ABCD$ be a convex quadrilateral whose diagonals intersect at $O.$ Given that \[\overrightarrow{AB}+\overrightarrow{AD}+\overrightarrow{AO}=\overrightarrow{BC}+\overrightarrow{DC}+\overrightarrow{OC},\]prove that $ABCD$ is a parallelogram.",['geometry']
30131310,"Consider the sequence $(a_n)_{n\geqslant 1}$ defined by $a_1=1/2$ and $2n\cdot a_{n+1}=(n+1)a_n.$
Determine the general formula for $a_n.$
Let $b_n=a_1+a_2+\cdots+a_n.$ Prove that $\{b_n\}-\{b_{n+1}\}\neq \{b_{n+1}\}-\{b_{n+2}\}.$",['algebra']
30131396,"Let $n$ be a composite positive integer. Let $1=d_1&lt;d_2&lt;\cdots&lt;d_k=n$ be the positive divisors of $n.{}$ Assume that the equations $d_{i+2}x^2-2d_{i+1}x+d_i=0$ for $i=1,\ldots,k-2$ all have real solutions. Prove that $n=p^{k-1}$ for some prime number $p.{}$",['number theory']
30131451,"Let $H{}$ be the orthocenter of the triangle $ABC{}$ and $X{}$ be the midpoint of the side $BC.$ The perpendicular at $H{}$ to $HX{}$ intersects the sides $(AB)$ and $(AC)$ at $Y{}$ and $Z{}$ respectively. Let $O{}$ be the circumcenter of $ABC{}$ and $O'$ be the circumcenter of $BHC.$
Prove that $HY=HZ.$
Prove that $\overrightarrow{AY}+\overrightarrow{AZ}=2\overrightarrow{OO'}.$",['geometry']
30133394,"Determine the integers $n\geqslant 2$ for which the equation $x^2-\hat{3}\cdot x+\hat{5}=\hat{0}$ has a unique solution in $(\mathbb{Z}_n,+,\cdot).$",['number theory']
30133517,"Let $k$ be a positive integer. A ring $(A,+,\cdot)$ has property $P_k$ if for any $a,b\in A$ there exists $c\in A$ such that $a^k=b^k+c^k.$
Give an example of a finite ring $(A,+,\cdot)$ which [i]does not[/i] have $P_k$ for any $k\geqslant 2.$
Let $n\geqslant 3$ be an integer and $M_n=\{m\in\mathbb{N}:(\mathbb{Z}_n,+,\cdot)\text{ has }P_m\}.$ Prove that all the elements of $M_n$ are odd integers and that $(M_n,\cdot)$ is a monoid.",['number theory']
30136957,"In $\triangle {ABC}$, tangents of the circumcircle $\odot {O}$ at $B, C$ and at $A, B$ intersects at $X, Y$ respectively. $AX$ cuts $BC$ at ${D}$ and $CY$ cuts $AB$ at ${F}$. Ray $DF$ cuts arc $AB$ of the circumcircle at ${P}$. $Q, R$ are on segments $AB, AC$ such that $P, Q, R$ are collinear and $QR \parallel BO$. If $PQ^2=PR \cdot QR$, find $\angle ACB$.",['geometry']
30137196,"For coprime positive integers $a,b$,denote $(a^{-1}\bmod{b})$ by the only integer $0\leq m&lt;b$ such that $am\equiv 1\pmod{b}$
(1)Prove that for pairwise coprime integers $a,b,c$, $1&lt;a&lt;b&lt;c$,we have\[(a^{-1}\bmod{b})+(b^{-1}\bmod{c})+(c^{-1}\bmod{a})&gt;\sqrt a.\](2)Prove that for any positive integer $M$,there exists pairwise coprime integers $a,b,c$, $M&lt;a&lt;b&lt;c$ such that
\[(a^{-1}\bmod{b})+(b^{-1}\bmod{c})+(c^{-1}\bmod{a})&lt; 100\sqrt a.\]",['number theory']
30137201,"Color the positive integers by four colors $c_1,c_2,c_3,c_4$.
(1)Prove that there exists a positive integer $n$ and $i,j\in\{1,2,3,4\}$,such that among all the positive divisors of $n$, the number of divisors with color $c_i$ is at least greater than the number of divisors with color $c_j$ by $3$.
(2)Prove that for any positive integer $A$,there exists a positive integer $n$ and $i,j\in\{1,2,3,4\}$,such that among all the positive divisors of $n$, the number of divisors with color $c_i$ is at least greater than the number of divisors with color $c_j$ by $A$.",['combinatorics']
30144199,"Given positive odd number $m$ and integer ${a}.$ Proof: For any real number $c,$
$$\#\left\{x\in\mathbb Z\cap [c,c+\sqrt m]\mid x^2\equiv a\pmod m\right\}\le 2+\log_2m.$$[i]Proposed by Yinghua Ai[/i]",['number theory']
30147090,"Let $M$ be a positive integer. $f(x):=x^3+ax^2+bx+c\in\mathbb Z[x]$ satisfy $|a|,|b|,|c|\le M.$ $x_1,x_2$ are different roots of $f.$ Prove that $$|x_1-x_2|&gt;\frac 1{M^2+3M+1}.$$
[i]Created by Jingjun Han[/i]",['algebra']
30147725,"There is number $1$ on the blackboard initially. The first step is to erase $1$ and write two nonnegative reals whose sum is $1$. Call the smaller number of the two $L_2$.
For integer $k \ge 2$, the ${k}$ the step is to erase a number on the blackboard arbitrarily and write two nonnegative reals whose sum is the number erased just now. Call the smallest number of the $k+1$ on the blackboard $L_{k+1}$.
Find the maximum of $L_2+L_3+\cdots+L_{2024}$.",['combinatorics']
30149056,"In the triangle $ABC$, $X$ lies on the side $BC$, $Y$ on the side $CA$, and $Z$ on the side $AB$ with $YX \| AB, ZY \| BC$, and $XZ \| CA$. Show that $X,Y$, and $Z$ are the midpoints of the respective sides of $ABC$.",['geometry']
30149084,"In the triangle $ABC$, points $D$ and $E$ lie on the side $BC$, with $CE = BD$. Also, $M$ is the midpoint of $AD$. Show that the centroid of $ABC$ lies on $ME$.",['geometry']
30149122,"The sides of an equilateral triangle with sides of length $n$ have been divided into equal parts, each of length $1$, and lines have been drawn through the points of division parallel to the sides of the triangle, thus dividing the large triangle into many small triangles. Nils has a pile of rhombic tiles, each of side $1$ and angles $60^\circ$ and $120^\circ$, and wants to tile most of the triangle using these, so that each tile covers two small triangles with no overlap.  In the picture, three tiles are placed somewhat arbitrarily as an illustration. How many tiles can Nils fit inside the triangle?",['combinatorics']
30149175,"Arne and Berit are playing a game. They have chosen positive integers $m$ and $n$ with $n\geq 4$ and $m \leq 2n + 1$. Arne begins by choosing a number from the set $\{1, 2, \dots , n \}$, and writes it on a blackboard. Then Berit picks another number from the same set, and writes it on the board. They continue alternating turns, always choosing numbers that are not already on the blackboard. When the sum of all the numbers on the board exceeds or equals $m$, the game is over, and whoever wrote the last number has won. For which combinations of $m$ and $n$ does Arne have a winning strategy?",['combinatorics']
30149206,"Find all non-negative integers $n$, $a$, and $b$ satisfying
\[2^a + 5^b + 1 = n!.\]",['number theory']
30149262,"Find all integers $a$ and $b$ satisfying
\begin{align*}
a^6 + 1 &amp; \mid b^{11} - 2023b^3 + 40b, \qquad \text{and}\\
a^4 - 1 &amp; \mid b^{10} - 2023b^2 - 41.
\end{align*}",['number theory']
30149311,"Assuming $a,b,c$ are the side-lengths of a triangle, show that
\begin{align*}
\frac{a^2+b^2-c^2}{ab} + \frac{b^2+c^2-a^2}{bc} + \frac{c^2+a^2-b^2}{ca} &gt; 2.
\end{align*}Also show that the inequality does not necessarily hold if you replace $2$ (on the right-hand side) by a bigger by a bigger number.",['geometry']
30149350,"Find all functions $f: \mathbb R^{+} \to \mathbb R^{+}$ satisfying
\begin{align*}
f(f(x)+y) = f(y) + x, \qquad \text{for all } x,y \in \mathbb R^{+}.
\end{align*}Note that $\mathbb R^{+}$ is the set of all positive real numbers.",['algebra']
30150535,Determine all positive integers $n$ such that $2022 + 3^n$ is a perfect square.,['number theory']
30150552,"Find all primes $p$ and positive integers $n$ satisfying
\[n \cdot 5^{n-n/p} = p! (p^2+1) + n.\]",['number theory']
30150573,"A triangle $ABC$ with circumcircle $\omega$ satisfies $|AB| &gt; |AC|$. Points $X$ and $Y$ on $\omega$ are different from $A$, such that the line $AX$ passes through the midpoint of $BC$, $AY$ is perpendicular to $BC$, and $XY$ is parallel to $BC$. Find $\angle BAC$.",['geometry']
30150606,"Triangles $ABC$ and $DEF$ have pairwise parallel sides: $EF \| BC, FD \| CA$, and $DE \| AB$. The line $m_A$ is the reflection of $EF$ through $BC$, similarly $m_B$ is the reflection of $FD$ through $CA$, and $m_C$ the reflection of $DE$ through $AB$. Assume that the lines $m_A, m_B$, and $m_C$ meet in a common point. What is the ratio between the areas of triangles $ABC$ and $DEF$?",['geometry']
30150665,"Nils has an $M \times N$ board where $M$ and $N$ are positive integers, and a tile shaped as shown below. What is the smallest number of squares that Nils must color, so that it is impossible to place the tile on the board without covering a colored square? The tile can be freely rotated and mirrored, but it must completely cover four squares.",['combinatorics']
30150706,"[i]B stands for Begginners , I stands for Intermediate, A stands for Advanced[/i]
B1 / I1. If $a$ is ten less than $b$, and a is three times as much as $b$, then what are $a$ and $b$?
B2. Jonathan has a new AOPS account, so he can only post $3$ times in a $24$ hour period for the first two weeks. What is the maximum number of posts he can make in this period?
B3. Eric and Darren are the co-presidents of the Penn Math Contest, but Eric wants to have all the power to himself. At the next meeting, he wants to propose a vote to impeach Darren and send him to forced labor in the spice mines of Kessel. Five members are willing to be bribed with PMC water bottles to vote to impeach Darren, and their bribe amounts are as follows:
$\bullet$ Bo requires $5$ PMC water bottles to be bribed.
$\bullet$ Jonathan requires $1$ PMC water bottle to be bribed.
$\bullet$ Anna requires $9$ PMC water bottles to be bribed.
$\bullet$ Santiago requires $7$ PMC water bottles to be bribed.
$\bullet$ Jasjeev requires $2$ PMC water bottles to be bribed.
If Eric wants to bribe at least $3$ people to ensure the vote passes but does not want to waste any water bottles, what is the minimum number of water bottles Eric needs in order to ensure that the vote passes?
B4. Ma lgorzata is doing a Czech Duolingo lesson, but there’s just one problem: she doesn’t know any Czech! She is given a sentence to translate into Czech and a word bank with seven Czech words. The Duolingo directions tell her to put three of the words together to form the correct translation of the sentence into Czech. If she guesses randomly, what is the probability that she gets the question right? Assume that there is only one correct translation of the sentence into Czech and that Ma lgorzata knows that each word appears in the sentence at most once.
B5. At Hill College House, there are $5$ residential floors. Each floor has four sections: blue, green, red, and yellow. Each section has a study lounge and a social lounge, except for the red section on the first floor, which has neither. Furthermore, there is a public study lounge and a club lounge in the atrium. How many lounges are there in total at Hill?
B6. In a study of $50$ middle schoolers on a given day, $45$ students brought one pencil to school, $4$ brought no pencils to school and 1 brought two pencils. What percentage of students had an above average number of pencils?
B7. Brett is at an amusement park with rides at each letter in the diagram attached. The rides are as follows:
$\bullet$ Animal zoo
$\bullet$ Ball pit
$\bullet$ Carousel
$\bullet$ Dizzy whirl
$\bullet$ Egg toss
The rides are connected by paths as shown, and while Brett has enough tickets to participate in each ride once, his mom will pick him up soon, so he can’t waste time re-traversing paths or going to a ride more than once. Write down all the possible paths Brett can take to experience everything exactly once without crossing the same path twice.
https://cdn.artofproblemsolving.com/attachments/a/0/6a9ccd4cc8fc53c0d5b77aefc2e6c3d0452f56.png
B8. Taylor bought $3$ pies for Thanksgiving dinner with her family. At the end of the night, only $\frac12$ of the total amount of pie was remaining. Taylor still felt hungry so she cut $\frac{3}{10}$ of the remaining pie to eat. After that, she fed  $\frac{1}{20}$ of what was left to her dog, Fluffy, and put the rest of the pie in the fridge. Later, her brother Ken came downstairs looking for a midnight snack and he ate $\frac{5}{7}$ of the pie in the fridge. How much pie was left by the next morning?
B9. Fifteen children participate in an Easter Egg hunt. Each child brings back a different number of eggs (including zero eggs). What is the minimum total number of eggs that could have been brought back?
B10. The University of Pennsylvania motto is LEGES SINE MORIBUS VANAE. List the words of this motto in increasing order by the number of ways to rearrange the letters. If there are two that have the same number, write them together (for example, LEGES and SINE, MORIBUS, VANAE).
B11. At the beginning of a semester, $55$ students have signed up for Linear Algebra; the course is offered in two sections that are taught at different times. Because of scheduling conflicts and personal preferences, $20\%$ of the students who are originally in Section $A$ switch to Section $B$ in the first few weeks of class, and $30\%$ of the students who are originally in Section $B$ switch to $A$. This results in a net loss of $4$ students for Section $B$. How many people were in Section $A$ at the beginning of the semester? Assume that no students dropped Linear Algebra (why would they?) or joined the course late.
B12. How many American football scores (scores are just nonnegative integers such as $1$, $2$, etc.) are impossible assuming that you have an infinite amount of time and can score however you want? Field goals are worth $3$, touchdowns are worth $6$, $7$, or $8$ points. (If you’re an American football fan, ignore any other rules of the sport you may know such as one-point safeties or defensive two-point conversions.)
B13. Benjamin Franklin is trying to figure out how to make the optimal kite to fly in a storm for his famous kite-and-key experiment. One of the factors he considers while making kites is area of one face of the kite, which determines how much wind can blow into the kite. To help make Benjamin Franklin’s experiment succeed, find the area of the following shape:
https://cdn.artofproblemsolving.com/attachments/d/1/a0dd4c8b488502ae28f892cf0a731238f6ed99.png
B14. Forest Ho-Chen writes music. The Protagonist’s Theme is based on the motif $D$, $F$, $G$, $A$. The Antagonist’s Theme is based on the motif $A$, $G$, $A$, $C$. The $D$ minor pentatonic scale is based on the notes $D$, $F$, $G$, $A$, $C$. If you randomly pick a sequence of four (not necessarily distinct) notes from the pentatonic scale, what is the probability that the notes contain the notes of Protagonist’s Theme or Antagonist’s Theme in some order?
B15. Let $ABC$ be a triangle. Draw equilateral triangles $AEB$ and $AFC$ outwards from the sides AB and AC respectively. If $EC = 5$ and $BC = 2$, what is $FB$?
B16. Mikael had a math test today where he encountered the following problem:
[i]Simplify the expression[/i] $\frac{x}{3}+\frac25$.
Mikael wrote the following as his answer:
$$\frac{x}{3}+\frac25=\frac{x + 2}{3 + 5}=\frac{x + 2}{8}.$$Unfortunately, this is not correct in general, but it’s your job to help Mikael save his grade: find a value for $x$ such that the equation he wrote is correct!
B17. How many cards must you draw from a standard deck to ensure that you have at least 3 cards sharing the same number $x$ and another $2$ cards sharing the same number y? (For the purposes of this problem, we consider $J$, $Q$, $K$, and $A$ to be “numbers.”)
Note: A standard deck of cards has $52$ total cards, and each card has a number $2$, $3$, $4$, $5$, $6$, $7$, $8$, $9$,$ 10$, $J$, $Q$, $K$, or $A$ ($13$ numbers in total) and a suit Hearts, Diamonds, Spades, or Clubs ($4$ suits in total).
B18. Penn students at $3$ dorms (Lauder, Hill, and KCECH) are struggling with calculating “$9+10$”. All of them evaluate the sum in base $10$, but they report their answer in different bases: Lauder in base $10$, Hill in base $a$, and KCECH in base $b$. Lauder reports $c$, Hill reports $15$, and KCECH reports $21$. Find $a + b + c$.
[i]Note if you have not encountered the concept of different bases before: [/i]
We normally write numbers in base $10$, meaning that when we write $342$, we mean the number $3 \cdot  10^2 + 4 \cdot 10 + 2$. However, if you interpret the same sequence of digits in another base like base $7$, then the number becomes $3 \cdot  7^2 + 4 \cdot  7 + 2$.
B19. Eric and Carlos are playing a Super Smash Bros $3v3$, where $3$ characters are chosen randomly without replacement for the first player, then independently, $3$ characters are chosen randomly without replacement for the second player. Since they both suck at the game, they have only unlocked $5$ characters so far. Surprisingly, they both get the same three characters! What is the probability that this happens (the order of the characters in each team does not matter)? (Based on a true and sad story).
B20. The Penn Bookstore is giving huge discounts on their ridiculously overpriced merch! Unfortunately, only $1$ student is allowed inside at any given time (social distancing rules).  The $10$ students queuing can enter the store as follows only: the first two people in line flip a fair coin. If the result is heads, the first person goes into the store and the second person goes to the back of the line. If it’s tails, the opposite happens ($2$nd in, $1$st to back). If only $1$ person remains, they will be allowed in directly. If Bo is initially standing at the front of the line, what is the mean number of flips that must be made before he can enter the store?
B21. Let $a, b, c, d$ be the four roots (in order from least to greatest) of the function $f(x) = 2x^4-3x^2+1$.
Find
$$f\left(\frac{3}{a^2}- \frac{1}{a^4}\right) + \left(f\left(\frac{3}{b^2}- \frac{1}{b^4}\right) \right)^2+
f\left(\frac{3}{c^2}- \frac{1}{c^4}\right) - \left(f\left(\frac{3}{d^2}- \frac{1}{d^4}\right)\right)^2$$
B22. Imagine that you have $3$ cards, you put them in a bag, shuffle them randomly, and take them out one by one in a random order (this is trial number one). If they come out in the same order as the order in which you put them in the bag, then you repeat the process. Otherwise, you stop. What is the expected number of trials that you repeat for?
B23. Consider the following sequence: $$1, 3, 3, 3, 5, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 7,...$$In other words, the first term is $1$, followed by $3$ $3$s, followed by $5$ $5$s, followed by $7$ $7$s, etc. for every odd natural number.
What is the $10000000001$th term (that’s $1$ followed by $9$ zeroes and then a $1$)?
B24. If $x, y, z$ are real numbers, find the minimum possible value of $$2x^2 + y^2 + z^2 + 2xz + 2x + 9.$$
B25. Define the [i]concatenation[/i] of two positive integers to be the number you get when you put their digits together, represented with the symbol $\odot $. For example, $21 \odot 563 = 21563$. What is the number of ordered triples $(a, b, c)$ of positive integers which make $$(a + b) \odot (ac) = 1522$$true?
PS. You should use hide for answers. Part 2 is here and part 3 here.  Collected here.","['algebra', 'combinatorics', 'geometry', 'number theory']"
30150714,"Find all functions $f:\mathbb R^+ \to \mathbb R^+$ satisfying
\begin{align*}
f\left(\frac{1}{x}\right) \geq 1 - \frac{\sqrt{f(x)f\left(\frac{1}{x}\right)}}{x} \geq x^2 f(x),
\end{align*}for all positive real numbers $x$.",['algebra']
30150745,"Do there exist $2022$ polynomials with real coefficients, each of degree equal to $2021$, so that the $2021 \cdot 2022 + 1$ coefficients in their product are equal?",['algebra']
30151419,"Prove that there exist distinct positive integers $a_1, a_2,\ldots , a_{2024}$ such that for each $i\in\{1,2,\ldots,2024\}$\[a_i\mid a_1a_2\cdots a_{i-1}a_{i+1}\cdots a_{2024}+k,\]where a) $k=1$ and b) $k=2024.$
[i]Proposed by Ishan Nath[/i]",['number theory']
30151475,"Let $n\geqslant 3$ be a positive integer. A circular necklace is called [i]fun[/i] if it has $n{}$ black beads and $n{}$ white beads. A move consists of cutting out a segment of consecutive beads and reattaching it in reverse. Prove that it is possible to change any fun necklace into any other fun necklace using at most $(n-1)$ moves.
[i]Note:[/i] Necklaces related by rotations or reflections are considered to be the same.
[i]Proposed by Dylan Toh[/i]",['combinatorics']
30151665,"Is it possible to dissect an equilateral triangle into three congruent polygonal pieces (not necessarily convex), one of which contains the triangle’s centre in its interior?
[i]Note:[/i] The interior of a polygon is the polygon without its boundary.
[i]Proposed by Dylan Toh[/i]",['geometry']
30159393,"Let $ABC$ be an acute triangle and let $X$ be a variable point on $AC$. The incircle of $\triangle ABX$ touches $AX, BX$ at $K, P$, respectively. The incircle of $\triangle BCX$ touches $CX, BX$ at $L, Q$, respectively. Find the locus of $KP \cap LQ$.",['geometry']
30160225,"Given is a permutation of $1, 2, \ldots, 2023, 2024$ and two positive integers $a, b$, such that for any two adjacent numbers, at least one of the following conditions hold:
1) their sum is $a$;
2) the absolute value of their difference is $b$.
Find all possible values of $b$.",['number theory']
30160245,"Let $a, b, c$ be reals and consider three lines $y=ax+b, y=bx+c, y=cx+a$. Two of these lines meet at a point with $x$-coordinate $1$. Show that the third one passes through a point with two integer coordinates.",['algebra']
30160267,"Find the largest positive integer $n$, such that there exists a finite set $A$ of $n$ reals, such that for any two distinct elements of $A$, there exists another element from $A$, so that the arithmetic mean of two of these three elements equals the third one.",['combinatorics']
30175314,"Yasha writes in the cells of the table $99 \times 99$ all positive integers from 1 to $99^2$ (each number once). Grisha looks at the table and selects several cells, among which there are no two cells sharing a common side, and then sums up the numbers in all selected cells. Find the largest sum Grisha can guarantee to achieve.",['combinatorics']
30175319,"Let $n$ be a $d$-digit (i.e., having $d$ digits in its decimal representation) positive integer not divisible by $10$. Writing all the digits of $n$ in reverse order, we obtain the number $n'$. Determine if it is possible that the decimal
representation of the product $n\cdot n'$ consists of digits $8$ only, if (a) $d = 9998$; (b) $d = 9999?$",['number theory']
30175321,"In an acute-angled triangle $ABC$ let $BL$ be the bisector, and let $BK$ be the altitude. Let the lines $BL$ and $BK$ meet the circumcircle of $ABC$ again at $W$ and $T$, respectively. Given that $BC = BW$, prove that $TL \perp BC$.",['geometry']
30175331,"Let $a, b, c, d$ be positive real numbers. It is given that at least one of the following two conditions holds:
$$ab &gt;\min(\frac{c}{d}, \frac{d}{c}), cd &gt;\min(\frac{a}{b}, \frac{b}{a}).$$Show that at least one of the following two conditions holds: $$bd&gt;\min(\frac{c}{a}, \frac{a}{c}), ca &gt;\min(\frac{d}{b}, \frac{b}{d}).$$",['algebra']
30175341,"Balls of $3$ colours — red, blue and white — are placed in two boxes. If you take out $3$ balls from the first box, there would definitely be a blue one among them. If you take out $4$ balls from the second box, there would definitely be a red one among them. If you take out any $5$ balls (only from the first, only from the second, or from two boxes at the same time), then there would definitely be a white ball among them. Find the greatest possible total number of balls in two boxes.",['combinatorics']
30175347,The rhombuses $ABDK$ and $CBEL$ are arranged so that $B$ lies on the segment $AC$ and $E$ lies on the segment $BD$. Point $M$ is the midpoint of $KL$. Prove that $\angle DME=90^{\circ}$.,['geometry']
30175355,Given $10$ positive integers with a sum equal to $1000$. The product of their factorials is a $10$-th power of an integer. Prove that all these numbers are equal.,['number theory']
30175363,"Given a set $P$ of $n&gt;100$ points on the plane such that no three of them are collinear, and a set $S$ of $20n$ distinct segments, each joining a pair of points from $P$. Prove that there exists a line not passing through a point from $P$ and intersecting at least $200$ segments from $S$.",['combinatorics']
30175368,"Alex calculated the value of function $f(n) = n^2 + n + 1$ for each integer from $1$ to $100$. Marina calculated the value of function $g(n) = n^2-n+1$ for the same numbers. Who of them has greater product of values and what is
their ratio?",['algebra']
